subject,gender,age,education,income,dummyconf,dummyxprob,dummyyprob,trialn,vignette,conf,xprob,yprob,datetime
r3qk35yzypw,man,54,16,<20k,3,77,23,4,L10,1,39,61,2021-12-13 21:07:16.967326
r3qk35yzypw,man,54,16,<20k,3,77,23,5,L11,1,40,60,2021-12-13 21:07:16.967326
r3qk35yzypw,man,54,16,<20k,3,77,23,6,G9,3,50,50,2021-12-13 21:07:16.967326
r3qk35yzypw,man,54,16,<20k,3,77,23,7,L2,3,25,75,2021-12-13 21:07:16.967326
r3qk35yzypw,man,54,16,<20k,3,77,23,8,G11,3,50,50,2021-12-13 21:07:16.967326
r3qk35yzypw,man,54,16,<20k,3,77,23,9,L5,3,98,2,2021-12-13 21:07:16.967326
r3qk35yzypw,man,54,16,<20k,3,77,23,10,G1,3,10,90,2021-12-13 21:07:16.967326
9twb35yzeie,woman,57,14,<20k,3,85,15,1,G5,0,50,50,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,2,L1,2,50,50,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,3,L10,0,40,60,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,4,G2,1,40,60,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,5,G9,0,50,50,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,6,G1,0,50,50,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,7,G11,0,50,50,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,8,L11,0,35,65,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,9,L5,0,50,50,2021-12-13 21:07:01.489992
9twb35yzeie,woman,57,14,<20k,3,85,15,10,L2,0,60,40,2021-12-13 21:07:01.489992
s0sz35yz4up,man,53,16,>100k,3,80,20,1,G9,2,50,50,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,2,G1,2,40,60,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,3,L5,2,50,50,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,4,L2,3,30,70,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,5,G11,3,50,50,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,6,L11,3,55,45,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,7,L10,3,20,80,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,8,G2,2,35,65,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,9,L1,3,45,55,2021-12-13 21:14:22.010545
s0sz35yz4up,man,53,16,>100k,3,80,20,10,G5,3,55,45,2021-12-13 21:14:22.010545
dbwk35yz24h,man,36,12,20to40k,3,80,20,1,L11,3,20,80,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,2,G1,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,3,G5,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,4,L2,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,5,G9,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,6,L1,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,7,L5,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,8,G11,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,9,G2,4,50,50,2021-12-13 21:05:30.410991
dbwk35yz24h,man,36,12,20to40k,3,80,20,10,L10,4,50,50,2021-12-13 21:05:30.410991
1ewa35yzmvv,man,34,16,40to60K,4,95,5,1,L1,0,50,50,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,2,G5,0,50,50,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,3,L10,0,45,55,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,4,L11,1,30,70,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,5,L2,2,25,75,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,6,G11,2,50,50,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,7,G9,0,50,50,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,8,G1,0,50,50,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,9,L5,0,50,50,2021-12-13 21:20:08.941596
1ewa35yzmvv,man,34,16,40to60K,4,95,5,10,G2,2,30,70,2021-12-13 21:20:08.941596
udyn35yz8ir,woman,44,17,>100k,3,85,15,1,L5,3,50,50,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,2,L1,2,90,10,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,3,G2,3,95,5,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,4,L11,3,5,95,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,5,G9,2,50,50,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,6,L10,3,1,99,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,7,G1,3,1,99,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,8,G5,3,50,50,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,9,G11,3,50,50,2021-12-13 21:13:41.218826
udyn35yz8ir,woman,44,17,>100k,3,85,15,10,L2,3,3,97,2021-12-13 21:13:41.218826
s5wg35yzdfv,man,25,17,<20k,4,100,0,1,G11,3,50,50,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,2,G2,3,25,75,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,3,L11,3,20,80,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,4,G5,3,50,50,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,5,G1,3,1,99,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,6,G9,3,50,50,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,7,L2,3,65,35,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,8,L10,1,17,83,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,9,L1,2,1,99,2021-12-13 21:32:08.796520
s5wg35yzdfv,man,25,17,<20k,4,100,0,10,L5,2,50,50,2021-12-13 21:32:08.796520
pvxs35yzu0c,woman,46,16,>100k,3,96,4,1,G9,3,50,50,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,2,G5,3,87,13,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,3,G2,2,49,51,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,4,G1,2,44,56,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,5,L11,2,55,45,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,6,G11,3,50,50,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,7,L10,2,66,34,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,8,L2,2,52,48,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,9,L5,1,60,40,2021-12-13 21:21:44.156945
pvxs35yzu0c,woman,46,16,>100k,3,96,4,10,L1,0,51,49,2021-12-13 21:21:44.156945
fpji35yzo6i,man,23,16,<20k,3,82,18,1,L5,3,49,51,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,2,G9,2,49,51,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,3,L11,2,25,75,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,4,L1,2,51,49,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,5,G2,3,70,30,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,6,G11,3,50,50,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,7,L10,2,68,32,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,8,G5,3,84,16,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,9,G1,1,25,75,2021-12-13 21:15:35.871003
fpji35yzo6i,man,23,16,<20k,3,82,18,10,L2,2,27,73,2021-12-13 21:15:35.871003
1f2v35yz98m,woman,51,16,20to40k,3,90,10,1,G5,2,75,25,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,2,G9,3,50,50,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,3,G1,3,50,50,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,4,G2,3,50,50,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,5,G11,3,50,50,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,6,L11,2,60,40,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,7,L5,3,50,50,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,8,L2,3,50,50,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,9,L10,2,40,60,2021-12-13 21:14:52.062946
1f2v35yz98m,woman,51,16,20to40k,3,90,10,10,L1,3,50,50,2021-12-13 21:14:52.062946
1bgs35yz1fw,man,37,14,20to40k,4,91,9,1,G11,3,50,50,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,2,L1,3,50,50,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,3,G2,2,32,68,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,4,G5,2,50,50,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,5,L10,1,27,73,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,6,G1,3,50,50,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,7,L2,3,18,82,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,8,G9,1,50,50,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,9,L11,2,17,83,2021-12-13 21:04:08.199596
1bgs35yz1fw,man,37,14,20to40k,4,91,9,10,L5,1,50,50,2021-12-13 21:04:08.199596
igaf35yzhuy,woman,41,15,40to60K,4,95,5,1,G2,1,50,50,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,2,G1,1,50,50,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,3,L5,1,50,50,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,4,G9,1,50,50,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,5,G11,1,49,51,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,6,L11,2,70,30,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,7,G5,1,50,50,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,8,L2,1,50,50,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,9,L10,1,50,50,2021-12-13 21:03:51.198146
igaf35yzhuy,woman,41,15,40to60K,4,95,5,10,L1,1,50,50,2021-12-13 21:03:51.198146
t6no35yzo62,man,31,20,60to80k,4,95,5,1,L1,3,50,50,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,2,L2,3,50,50,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,3,L11,1,60,40,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,4,L10,1,10,90,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,5,G5,3,50,50,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,6,G2,3,50,50,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,7,G9,3,50,50,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,8,G11,3,50,50,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,9,L5,3,50,50,2021-12-13 21:32:22.299314
t6no35yzo62,man,31,20,60to80k,4,95,5,10,G1,3,50,50,2021-12-13 21:32:22.299314
xrp335yzgp1,woman,31,13,<20k,3,55,45,1,L1,4,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,2,L10,4,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,3,L2,3,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,4,L5,3,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,5,L11,3,70,30,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,6,G11,3,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,7,G1,3,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,8,G9,3,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,9,G2,3,50,50,2021-12-13 21:28:49.185742
xrp335yzgp1,woman,31,13,<20k,3,55,45,10,G5,3,50,50,2021-12-13 21:28:49.185742
qm0535yzg9s,man,25,14,40to60K,4,99,1,1,L2,3,50,50,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,2,G11,3,50,50,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,3,G1,1,35,65,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,4,L11,2,75,25,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,5,L10,3,50,50,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,6,L5,3,50,50,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,7,L1,2,55,45,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,8,G2,4,50,50,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,9,G9,2,55,45,2021-12-13 21:26:51.855468
qm0535yzg9s,man,25,14,40to60K,4,99,1,10,G5,1,45,55,2021-12-13 21:26:51.855468
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,1,L5,4,100,0,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,2,L10,3,50,50,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,3,G11,3,50,50,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,4,L2,4,50,50,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,5,G1,3,50,50,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,6,L11,3,90,10,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,7,G5,2,50,50,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,8,G9,2,50,50,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,9,L1,3,50,50,2021-12-13 21:27:12.302070
uj8z35yzxs3,woman,45,16,80to100k,4,95,5,10,G2,3,50,50,2021-12-13 21:27:12.302070
7jwf35yz86s,woman,55,13,40to60K,4,83,17,1,G1,2,50,50,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,2,G5,2,50,50,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,3,G2,3,75,25,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,4,L10,2,29,71,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,5,L11,3,50,50,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,6,G11,3,50,50,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,7,L5,2,50,50,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,8,G9,3,50,50,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,9,L2,3,11,89,2021-12-13 21:02:56.736545
7jwf35yz86s,woman,55,13,40to60K,4,83,17,10,L1,2,50,50,2021-12-13 21:02:56.736545
fasb35yz3hg,man,44,13,20to40k,3,93,7,1,L1,3,50,50,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,2,G9,3,50,50,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,3,L5,3,50,50,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,4,G2,2,66,34,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,5,L11,3,65,35,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,6,L10,2,28,72,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,7,G5,2,50,50,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,8,G1,3,50,50,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,9,L2,3,3,97,2021-12-13 21:09:53.689838
fasb35yz3hg,man,44,13,20to40k,3,93,7,10,G11,3,50,50,2021-12-13 21:09:53.689838
tns035yzf7g,man,28,16,40to60K,4,90,10,1,G9,2,50,50,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,2,L2,2,50,50,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,3,G5,2,50,50,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,4,L11,2,35,65,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,5,G1,2,51,49,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,6,L10,2,50,50,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,7,G11,2,50,50,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,8,G2,2,50,50,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,9,L1,2,50,50,2021-12-13 21:04:21.728264
tns035yzf7g,man,28,16,40to60K,4,90,10,10,L5,2,50,50,2021-12-13 21:04:21.728264
djt035yz5ni,man,26,15,20to40k,4,90,10,1,G11,2,50,50,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,2,L2,2,50,50,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,3,L10,0,50,50,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,4,L1,2,10,90,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,5,L5,2,60,40,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,6,L11,1,40,60,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,7,G2,3,5,95,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,8,G1,2,10,90,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,9,G5,0,40,60,2021-12-13 21:04:45.293254
djt035yz5ni,man,26,15,20to40k,4,90,10,10,G9,0,46,54,2021-12-13 21:04:45.293254
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,1,L2,2,25,75,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,2,L5,0,50,50,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,3,G11,2,50,50,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,4,L1,2,50,50,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,5,L11,0,20,80,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,6,G9,1,50,50,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,7,L10,0,10,90,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,8,G2,2,65,35,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,9,G1,0,50,50,2021-12-13 21:02:49.171057
qk5n35yz4oo,woman,35,12,20to40k,3,90,10,10,G5,2,50,50,2021-12-13 21:02:49.171057
i6h335yznhu,man,43,14,40to60K,3,90,10,1,G1,0,50,50,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,2,L11,0,40,60,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,3,L5,0,50,50,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,4,G11,0,50,50,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,5,G9,0,50,50,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,6,G2,1,30,70,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,7,G5,0,50,50,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,8,L1,0,50,50,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,9,L10,0,50,50,2021-12-13 21:59:29.820379
i6h335yznhu,man,43,14,40to60K,3,90,10,10,L2,3,15,85,2021-12-13 21:59:29.820379
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,1,L5,3,75,25,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,2,L2,4,50,50,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,3,L1,3,60,40,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,4,L11,3,25,75,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,5,G11,4,50,50,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,6,G5,3,75,25,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,7,G9,4,50,50,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,8,G2,3,25,75,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,9,G1,3,40,60,2021-12-13 21:11:45.490558
xb1m35yz0qs,woman,62,21,20to40k,4,95,5,10,L10,3,50,50,2021-12-13 21:11:45.490558
h8c735yzfwi,woman,55,4,40to60K,3,80,20,1,G5,3,50,50,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,2,G1,0,27,73,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,3,L2,2,60,40,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,4,G11,2,50,50,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,5,G9,2,50,50,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,6,L5,1,50,50,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,7,L11,2,66,34,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,8,G2,2,50,50,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,9,L10,0,50,50,2021-12-13 21:03:35.550955
h8c735yzfwi,woman,55,4,40to60K,3,80,20,10,L1,1,41,59,2021-12-13 21:03:35.550955
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,1,L2,2,35,65,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,2,G1,3,1,99,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,3,G9,3,50,50,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,4,L5,3,50,50,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,5,L11,3,10,90,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,6,G2,2,70,30,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,7,G11,2,50,50,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,8,L10,0,25,75,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,9,L1,2,10,90,2021-12-13 21:16:19.578566
r8gu35yzuu2,woman,54,18,40to60K,3,90,10,10,G5,2,50,50,2021-12-13 21:16:19.578566
grcg35yzxii,man,35,12,na,4,80,20,1,L5,0,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,2,L11,2,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,3,L10,3,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,4,G2,3,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,5,G9,4,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,6,G1,4,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,7,G11,3,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,8,G5,3,50,50,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,9,L2,3,45,55,2021-12-13 21:11:38.169109
grcg35yzxii,man,35,12,na,4,80,20,10,L1,3,50,50,2021-12-13 21:11:38.169109
